,ID_ENTIDAD,ENTIDAD,PUNTAJE_PROMEDIO,ERRORESTANDARPROMEDIO,DESVIACION,PORCENTAJE_INSUFICIENTE,PORCENTAJE_MINIMO,PORCENTAJE_SATISFACTORIO,PORCENTAJE_AVANZADO,N,ano,grado,area
3127,88,Ipiales,329,"0,255",52,5,35,53,7,1600,2017,Grado9,Lenguaje
3128,83,Rionegro,334,"0,408",56,5,32,52,10,1615,2017,Grado9,Lenguaje
3129,91,Chía,352,"0,255",53,3,25,56,16,1849,2017,Grado9,Lenguaje
3130,78,Vichada,288,"0,612",52,19,50,28,3,645,2017,Grado9,Lenguaje
3131,45,Ciénaga,277,"0,357",53,25,50,23,2,1663,2017,Grado9,Lenguaje
3132,81,Jamundí,313,"0,459",56,8,46,41,6,1458,2017,Grado9,Lenguaje
3133,31,Montería,310,"0,204",55,11,45,38,6,6413,2017,Grado9,Lenguaje
3134,14,Magangué,294,"0,255",53,15,53,30,2,1720,2017,Grado9,Lenguaje
3135,36,Girardot,305,"0,459",57,14,43,38,5,1183,2017,Grado9,Lenguaje
3136,23,Cartagena,302,"0,153",55,16,44,34,6,14691,2017,Grado9,Lenguaje
3137,5,Envigado,350,"0,306",59,5,24,55,17,2112,2017,Grado9,Lenguaje
3138,41,Neiva,328,"0,204",55,6,37,49,9,4458,2017,Grado9,Lenguaje
3139,62,Bucaramanga,341,"0,153",55,4,30,52,13,6820,2017,Grado9,Lenguaje
3140,26,Popayán,324,"0,204",53,6,38,50,6,3304,2017,Grado9,Lenguaje
3141,6,Itagüí,330,"0,306",57,6,36,48,10,2657,2017,Grado9,Lenguaje
3142,84,Pitalito,329,"0,255",53,5,36,51,8,1783,2017,Grado9,Lenguaje
3143,8,Arauca,309,"0,204",54,9,47,40,4,3246,2017,Grado9,Lenguaje
3144,60,Santa Marta,301,"0,153",55,15,46,34,5,7049,2017,Grado9,Lenguaje
3145,32,Lorica,280,"0,408",54,22,53,23,3,1866,2017,Grado9,Lenguaje
3146,18,Sogamoso,341,"0,204",54,3,30,57,10,2042,2017,Grado9,Lenguaje
3147,50,Tumaco,267,"0,408",50,30,51,18,1,2427,2017,Grado9,Lenguaje
3148,16,Tunja,344,"0,153",52,3,28,56,13,2627,2017,Grado9,Lenguaje
3149,69,Ibagué,328,"0,153",55,6,37,48,9,7163,2017,Grado9,Lenguaje
3150,11,Barranquilla,322,"0,102",55,9,38,43,9,16667,2017,Grado9,Lenguaje
3151,77,Vaupés,277,"0,816",50,22,54,23,1,337,2017,Grado9,Lenguaje
3152,22,Florencia,319,"0,306",52,6,44,46,4,2297,2017,Grado9,Lenguaje
3153,152,Nariño,308,"0,102",51,13,43,40,5,18380,2017,Grado9,Lenguaje
3154,147,Magdalena,283,"0,102",53,22,50,25,3,17721,2017,Grado9,Lenguaje
3155,115,Boyacá,324,"0,051",54,7,39,48,7,18416,2017,Grado9,Lenguaje
3156,120,Cesar,299,"0,102",54,15,48,34,4,15559,2017,Grado9,Lenguaje
3157,154,Norte de Santande,316,"0,102",54,9,42,43,6,17926,2017,Grado9,Lenguaje
3158,168,Santander,329,"0,102",55,6,36,49,9,26651,2017,Grado9,Lenguaje
3159,163,Quindio,319,"0,204",57,9,40,44,7,6412,2017,Grado9,Lenguaje
3160,141,Huila,317,"0,102",54,8,42,44,6,14543,2017,Grado9,Lenguaje
3161,150,Meta,318,"0,102",54,8,41,45,6,12945,2017,Grado9,Lenguaje
3162,119,Cauca,291,"0,102",50,17,50,31,3,15650,2017,Grado9,Lenguaje
3163,166,Risaralda,321,"0,153",55,8,39,46,7,10772,2017,Grado9,Lenguaje
3164,108,Atlántico,310,"0,051",55,13,41,38,7,32615,2017,Grado9,Lenguaje
3165,123,Córdoba,292,"0,102",53,17,50,29,3,24077,2017,Grado9,Lenguaje
3166,117,Caldas,316,"0,153",55,9,42,44,6,10374,2017,Grado9,Lenguaje
3167,170,Sucre,293,"0,102",54,18,49,30,4,12799,2017,Grado9,Lenguaje
3168,125,Cundinamarca,326,"0,051",54,6,37,49,8,36920,2017,Grado9,Lenguaje
3169,173,Tolima,308,"0,102",54,12,44,39,5,17120,2017,Grado9,Lenguaje
3170,144,La Guajira,282,"0,153",52,22,50,26,2,9129,2017,Grado9,Lenguaje
3171,185,Casanare,318,"0,153",55,8,41,45,6,5680,2017,Grado9,Lenguaje
3172,176,Valle del Cauca,314,"0,051",55,10,41,43,6,41879,2017,Grado9,Lenguaje
3173,118,Caquetá,303,"0,204",51,11,49,37,3,5036,2017,Grado9,Lenguaje
3174,105,Antioquia,318,"0,051",56,10,40,43,7,69207,2017,Grado9,Lenguaje
3175,113,Bolívar,290,"0,102",54,20,48,29,4,28424,2017,Grado9,Lenguaje
3176,127,Chocó,264,"0,153",48,32,50,17,1,5883,2017,Grado9,Lenguaje
3177,76,Tuluá,318,"0,255",57,10,39,44,7,2717,2017,Grado9,Lenguaje
3178,10,Soledad,312,"0,153",55,11,42,40,6,6797,2017,Grado9,Lenguaje
3179,7,Turbo,273,"0,357",51,25,54,20,1,1988,2017,Grado9,Lenguaje
3180,59,San Andrés,288,"0,663",60,22,45,29,4,741,2017,Grado9,Lenguaje
3181,20,Manizales,331,"0,204",55,6,35,51,9,3938,2017,Grado9,Lenguaje
3182,47,Villavicencio,331,"0,153",55,5,35,51,9,6549,2017,Grado9,Lenguaje
3183,85,Sabaneta,343,"0,561",58,5,27,56,12,698,2017,Grado9,Lenguaje
3184,1,Amazonas,275,"0,663",52,25,52,21,2,1021,2017,Grado9,Lenguaje
3185,38,Guainía,282,"0,867",53,20,51,26,2,372,2017,Grado9,Lenguaje
3186,49,Pasto,334,"0,153",53,5,33,53,9,4700,2017,Grado9,Lenguaje
3187,87,Mosquera,340,"0,204",55,4,31,53,12,1789,2017,Grado9,Lenguaje
3188,52,Cúcuta,325,"0,153",54,7,39,46,8,9000,2017,Grado9,Lenguaje
3189,17,Duitama,350,"0,204",54,3,26,57,15,1919,2017,Grado9,Lenguaje
3190,58,Dosquebradas,327,"0,255",55,6,37,50,7,2218,2017,Grado9,Lenguaje
3191,67,Sincelejo,313,"0,204",57,11,42,40,7,4344,2017,Grado9,Lenguaje
3192,82,Piedecuesta,332,"0,255",55,6,35,50,10,2008,2017,Grado9,Lenguaje
3193,94,Yopal,329,"0,204",54,6,35,50,8,2342,2017,Grado9,Lenguaje
3194,63,Barrancabermeja,323,"0,255",54,8,40,43,9,3054,2017,Grado9,Lenguaje
3195,79,Quibdó,278,"0,306",50,23,52,24,1,1975,2017,Grado9,Lenguaje
3196,39,Guaviare,293,"0,408",53,13,52,33,2,959,2017,Grado9,Lenguaje
3197,4,Bello,328,"0,255",57,7,36,48,9,4496,2017,Grado9,Lenguaje
3198,75,Palmira,332,"0,255",56,6,33,52,10,2796,2017,Grado9,Lenguaje
3199,95,Yumbo,307,"0,663",55,11,44,41,4,1148,2017,Grado9,Lenguaje
3200,35,Fusagasugá,329,"0,357",56,5,35,52,7,1758,2017,Grado9,Lenguaje
3201,37,Soacha,319,"0,204",55,7,41,47,5,7595,2017,Grado9,Lenguaje
3202,90,Apartadó,301,"0,306",55,13,48,35,4,1770,2017,Grado9,Lenguaje
3203,65,Girón,325,"0,255",57,6,39,48,7,1691,2017,Grado9,Lenguaje
3204,28,Valledupar,314,"0,153",55,10,43,41,6,6769,2017,Grado9,Lenguaje
3205,92,Malambo,303,"0,357",57,16,44,34,6,1447,2017,Grado9,Lenguaje
3206,64,Floridablanca,345,"0,255",56,4,28,55,13,3095,2017,Grado9,Lenguaje
3207,71,Cali,323,"0,102",54,7,38,48,7,18278,2017,Grado9,Lenguaje
3208,3,Medellín,328,"0,102",57,7,35,48,9,25108,2017,Grado9,Lenguaje
3209,94,Yopal,301,"1,429",60,15,33,31,21,1446,2012,Grado3,Matematicas
3210,82,Piedecuesta,326,"1,327",66,9,24,33,34,1172,2012,Grado3,Matematicas
3211,74,Cartago,293,"1,582",63,18,34,29,18,919,2012,Grado3,Matematicas
3212,3,Medellín,301,"0,408",61,16,31,31,22,15207,2012,Grado3,Matematicas
3213,86,Zipaquirá,338,"1,786",61,7,23,31,39,863,2012,Grado3,Matematicas
3214,57,Pereira,302,"0,969",59,15,32,31,22,3340,2012,Grado3,Matematicas
3215,12,"Bogotá, D.C.",327,"0,255",61,10,25,32,34,48516,2012,Grado3,Matematicas
3216,80,Uribia,237,"2,449",58,50,31,14,5,494,2012,Grado3,Matematicas
3217,43,Maicao,262,"1,276",58,37,34,17,12,1593,2012,Grado3,Matematicas
3218,89,Facatativá,318,"1,684",59,11,27,33,30,1121,2012,Grado3,Matematicas
3219,33,Sahagún,274,"1,735",63,29,35,23,13,976,2012,Grado3,Matematicas
3220,93,Riohacha,283,"1,122",61,27,32,23,18,1908,2012,Grado3,Matematicas
3221,83,Rionegro,316,"2,092",63,11,29,31,29,806,2012,Grado3,Matematicas
3222,63,Barrancabermeja,299,"1,122",61,18,33,27,22,1834,2012,Grado3,Matematicas
3223,39,Guaviare,277,"2,5",62,27,34,24,14,686,2012,Grado3,Matematicas
3224,35,Fusagasugá,310,"1,531",58,12,31,32,25,1026,2012,Grado3,Matematicas
3225,79,Quibdó,268,"1,276",58,34,32,21,13,1214,2012,Grado3,Matematicas
3226,4,Bello,311,"1,173",59,11,31,34,25,2703,2012,Grado3,Matematicas
3227,75,Palmira,315,"1,122",63,11,28,35,26,1844,2012,Grado3,Matematicas
3228,90,Apartadó,276,"1,378",61,29,33,23,14,1363,2012,Grado3,Matematicas
3229,92,Malambo,311,"1,633",60,25,23,19,33,998,2012,Grado3,Matematicas
3230,37,Soacha,316,"0,969",61,11,28,34,28,3718,2012,Grado3,Matematicas
3231,65,Girón,307,"1,939",60,13,34,31,23,1107,2012,Grado3,Matematicas
3232,28,Valledupar,294,"0,867",62,22,32,25,22,3644,2012,Grado3,Matematicas
3233,71,Cali,312,"0,459",61,13,29,32,26,11340,2012,Grado3,Matematicas
3234,64,Floridablanca,329,"1,224",65,8,24,30,37,1831,2012,Grado3,Matematicas
3235,55,Armenia,302,"1,02",57,15,32,31,22,1899,2012,Grado3,Matematicas
3236,53,Putumayo,283,"0,867",58,24,36,25,15,3118,2012,Grado3,Matematicas
3237,72,Buenaventura,291,"1,173",64,23,32,25,21,2193,2012,Grado3,Matematicas
3238,73,Buga,308,"1,684",60,13,31,32,23,748,2012,Grado3,Matematicas
3239,88,Ipiales,311,"1,378",62,12,29,32,28,1127,2012,Grado3,Matematicas
3240,91,Chía,325,"1,633",63,9,23,33,35,825,2012,Grado3,Matematicas
3241,23,Cartagena,295,"0,561",63,24,28,24,24,8065,2012,Grado3,Matematicas
3242,78,Vichada,267,"2,194",54,32,36,20,13,555,2012,Grado3,Matematicas
3243,45,Ciénaga,291,"1,786",67,25,27,25,24,1062,2012,Grado3,Matematicas
3244,81,Jamundí,291,"2,041",58,16,39,32,14,770,2012,Grado3,Matematicas
3245,14,Magangué,242,"1,173",55,49,31,15,6,1349,2012,Grado3,Matematicas
3246,31,Montería,276,"0,918",59,29,34,23,15,3934,2012,Grado3,Matematicas
3247,36,Girardot,286,"2,041",62,24,32,26,19,631,2012,Grado3,Matematicas
3248,8,Arauca,293,"0,969",63,21,34,27,19,2297,2012,Grado3,Matematicas
3249,5,Envigado,349,"1,786",62,6,19,30,45,907,2012,Grado3,Matematicas
3250,41,Neiva,293,"1,122",58,19,34,29,19,2788,2012,Grado3,Matematicas
3251,62,Bucaramanga,330,"1,02",62,9,23,31,37,3883,2012,Grado3,Matematicas
3252,26,Popayán,312,"1,327",66,13,28,32,27,1938,2012,Grado3,Matematicas
3253,6,Itagüí,312,"1,48",61,12,31,30,27,1361,2012,Grado3,Matematicas
3254,84,Pitalito,297,"1,327",64,17,33,30,20,1351,2012,Grado3,Matematicas
3255,60,Santa Marta,287,"0,714",60,24,32,25,19,4114,2012,Grado3,Matematicas
3256,32,Lorica,265,"1,378",64,36,31,20,13,1155,2012,Grado3,Matematicas
3257,18,Sogamoso,321,"1,531",61,9,26,34,32,1104,2012,Grado3,Matematicas
3258,50,Tumaco,242,"1,224",59,49,28,14,9,1959,2012,Grado3,Matematicas
3259,16,Tunja,330,"1,48",63,10,22,31,37,1376,2012,Grado3,Matematicas
3260,69,Ibagué,314,"0,867",63,13,28,31,28,4086,2012,Grado3,Matematicas
3261,11,Barranquilla,289,"0,51",58,22,33,27,18,7710,2012,Grado3,Matematicas
3262,77,Vaupés,231,"11,429",35,50,50,0,0,9,2012,Grado3,Matematicas
3263,22,Florencia,285,"1,224",59,23,38,24,16,1607,2012,Grado3,Matematicas
3264,152,Nariño,296,"0,459",60,21,27,26,26,13289,2012,Grado3,Matematicas
3265,147,Magdalena,272,"0,459",62,34,31,20,16,11986,2012,Grado3,Matematicas
3266,115,Boyacá,303,"0,459",62,17,30,29,25,10671,2012,Grado3,Matematicas
3267,154,Norte de Santander,305,"0,408",62,16,31,28,25,11467,2012,Grado3,Matematicas
3268,120,Cesar,290,"0,459",63,25,32,23,21,9946,2012,Grado3,Matematicas
3269,168,Santander,318,"0,459",65,12,27,29,31,16360,2012,Grado3,Matematicas
3270,163,Quindio,299,"0,714",59,17,34,29,20,3658,2012,Grado3,Matematicas
3271,141,Huila,294,"0,561",62,19,33,28,19,10686,2012,Grado3,Matematicas
3272,150,Meta,301,"0,51",59,17,32,30,22,8726,2012,Grado3,Matematicas
3273,119,Cauca,299,"0,612",65,22,29,25,24,10923,2012,Grado3,Matematicas
3274,108,Atlántico,291,"0,408",59,23,31,26,20,16720,2012,Grado3,Matematicas
3275,123,Córdoba,268,"0,408",60,33,34,20,12,16184,2012,Grado3,Matematicas
3276,166,Risaralda,299,"0,663",60,17,32,30,21,6975,2012,Grado3,Matematicas
3277,117,Caldas,306,"0,612",64,16,31,29,25,7123,2012,Grado3,Matematicas
3278,170,Sucre,270,"0,612",59,34,32,21,14,8619,2012,Grado3,Matematicas
3279,125,Cundinamarca,315,"0,459",62,12,28,31,29,20832,2012,Grado3,Matematicas
3280,173,Tolima,296,"0,51",65,20,32,27,22,11829,2012,Grado3,Matematicas
3281,144,La Guajira,273,"0,612",60,33,31,20,16,6882,2012,Grado3,Matematicas
3282,118,Caquetá,291,"0,816",62,22,35,24,19,4258,2012,Grado3,Matematicas
3283,76,Tuluá,308,"1,378",64,14,29,32,25,1389,2012,Grado3,Matematicas
3284,10,Soledad,307,"0,765",59,16,30,29,26,3807,2012,Grado3,Matematicas
3285,7,Turbo,249,"1,224",60,43,34,16,7,1570,2012,Grado3,Matematicas
3286,185,Casanare,288,"0,816",61,21,35,28,16,3870,2012,Grado3,Matematicas
3287,176,Valle del Cauca,303,"0,306",62,16,31,30,23,26513,2012,Grado3,Matematicas
3288,105,Antioquia,293,"0,255",60,20,32,28,20,46352,2012,Grado3,Matematicas
3289,113,Bolívar,267,"0,357",60,36,30,19,15,17678,2012,Grado3,Matematicas
3290,127,Chocó,255,"0,765",62,43,30,16,11,4323,2012,Grado3,Matematicas
3291,59,San Andrés,272,"2,704",57,28,37,24,11,415,2012,Grado3,Matematicas
3292,20,Manizales,314,"0,918",62,12,27,33,29,2505,2012,Grado3,Matematicas
3293,47,Villavicencio,318,"0,714",59,11,27,32,29,4122,2012,Grado3,Matematicas
3294,85,Sabaneta,346,"2,551",60,5,21,30,45,344,2012,Grado3,Matematicas
3295,1,Amazonas,261,"1,99",55,35,33,22,10,681,2012,Grado3,Matematicas
3296,38,Guainía,239,"2,296",49,46,28,15,10,433,2012,Grado3,Matematicas
3297,49,Pasto,322,"0,918",64,10,26,32,31,3092,2012,Grado3,Matematicas
3298,87,Mosquera,329,"1,99",60,7,26,32,35,852,2012,Grado3,Matematicas
3299,52,Cúcuta,305,"0,612",58,15,32,30,24,5632,2012,Grado3,Matematicas
3300,17,Duitama,347,"1,786",64,5,19,30,46,1009,2012,Grado3,Matematicas
3301,58,Dosquebradas,307,"1,327",60,14,29,34,23,1455,2012,Grado3,Matematicas
3302,67,Sincelejo,293,"0,867",62,23,31,25,21,2564,2012,Grado3,Matematicas
3303,168,Santander,324,"0,408",67,12,26,29,34,16120,2013,Grado3,Matematicas
3304,163,Quindio,305,"0,918",67,18,30,28,24,3483,2013,Grado3,Matematicas
3305,141,Huila,299,"0,612",65,18,33,28,21,10080,2013,Grado3,Matematicas
3306,150,Meta,309,"0,663",62,15,30,29,26,8048,2013,Grado3,Matematicas
3307,119,Cauca,303,"0,663",67,21,29,25,26,10139,2013,Grado3,Matematicas
3308,108,Atlántico,300,"0,408",61,20,30,27,23,16020,2013,Grado3,Matematicas
3309,166,Risaralda,310,"0,663",64,13,30,32,25,6108,2013,Grado3,Matematicas
3310,123,Córdoba,271,"0,459",61,32,33,21,14,15630,2013,Grado3,Matematicas
3311,117,Caldas,309,"0,714",65,15,31,29,25,6130,2013,Grado3,Matematicas
3312,170,Sucre,269,"0,51",59,34,33,19,14,7647,2013,Grado3,Matematicas
3313,125,Cundinamarca,320,"0,51",65,11,27,31,31,19934,2013,Grado3,Matematicas
3314,173,Tolima,303,"0,459",66,18,31,26,25,11158,2013,Grado3,Matematicas
3315,144,La Guajira,260,"0,612",60,40,30,17,12,7660,2013,Grado3,Matematicas
3316,185,Casanare,299,"0,867",65,17,32,30,21,3669,2013,Grado3,Matematicas
3317,176,Valle del Cauca,305,"0,357",64,16,31,29,24,25672,2013,Grado3,Matematicas
3318,76,Tuluá,305,"1,224",63,14,31,32,24,1445,2013,Grado3,Matematicas
3319,10,Soledad,318,"0,867",61,13,27,30,30,3624,2013,Grado3,Matematicas
3320,7,Turbo,237,"1,224",55,51,33,13,4,1463,2013,Grado3,Matematicas
3321,59,San Andrés,262,"2,755",57,35,35,21,10,366,2013,Grado3,Matematicas
3322,118,Caquetá,289,"1,02",64,24,35,24,18,3715,2013,Grado3,Matematicas
3323,105,Antioquia,296,"0,306",62,20,31,27,22,42863,2013,Grado3,Matematicas
3324,113,Bolívar,269,"0,408",62,35,31,19,15,16234,2013,Grado3,Matematicas
3325,127,Chocó,262,"0,918",66,40,30,17,14,3547,2013,Grado3,Matematicas
3326,20,Manizales,316,"1,071",63,11,28,32,29,2209,2013,Grado3,Matematicas
3327,47,Villavicencio,326,"1,02",63,10,26,32,33,4115,2013,Grado3,Matematicas
3328,85,Sabaneta,337,"2,959",63,8,21,28,43,308,2013,Grado3,Matematicas
3329,1,Amazonas,247,"1,837",55,43,37,15,5,656,2013,Grado3,Matematicas
3330,38,Guainía,242,"2,143",50,46,36,14,5,368,2013,Grado3,Matematicas
3331,49,Pasto,322,"0,969",62,9,26,33,31,3107,2013,Grado3,Matematicas
3332,87,Mosquera,324,"1,684",62,9,26,32,33,844,2013,Grado3,Matematicas
3333,52,Cúcuta,311,"0,714",62,14,30,29,27,5432,2013,Grado3,Matematicas
3334,17,Duitama,351,"1,684",63,4,20,31,45,933,2013,Grado3,Matematicas
3335,58,Dosquebradas,305,"1,837",64,13,31,33,23,1276,2013,Grado3,Matematicas
3336,67,Sincelejo,296,"1,122",61,24,31,23,23,1990,2013,Grado3,Matematicas
3337,94,Yopal,312,"1,378",65,13,29,31,27,1390,2013,Grado3,Matematicas
3338,82,Piedecuesta,326,"1,48",66,11,25,30,34,1160,2013,Grado3,Matematicas
3339,63,Barrancabermeja,313,"1,276",66,14,29,29,28,1818,2013,Grado3,Matematicas
3340,39,Guaviare,269,"2,245",60,32,37,21,11,694,2013,Grado3,Matematicas
3341,79,Quibdó,283,"1,684",68,28,29,25,18,950,2013,Grado3,Matematicas
3342,75,Palmira,318,"1,276",68,12,26,32,30,1866,2013,Grado3,Matematicas
3343,4,Bello,312,"0,918",64,13,29,32,26,2955,2013,Grado3,Matematicas
3344,35,Fusagasugá,314,"1,837",64,12,28,32,28,1004,2013,Grado3,Matematicas
3345,90,Apartadó,286,"1,582",62,25,32,25,18,1082,2013,Grado3,Matematicas
3346,37,Soacha,322,"0,918",61,9,26,34,31,3914,2013,Grado3,Matematicas
3347,65,Girón,309,"1,429",65,14,31,30,25,1166,2013,Grado3,Matematicas
3348,28,Valledupar,305,"0,867",62,20,29,25,26,3698,2013,Grado3,Matematicas
3349,92,Malambo,307,"2,194",62,24,24,23,30,780,2013,Grado3,Matematicas
3350,64,Floridablanca,346,"1,327",68,6,20,29,45,1832,2013,Grado3,Matematicas
3351,71,Cali,313,"0,561",63,13,29,31,27,11258,2013,Grado3,Matematicas
3352,3,Medellín,306,"0,51",63,16,30,30,25,13779,2013,Grado3,Matematicas
3353,86,Zipaquirá,335,"1,786",63,9,24,29,39,883,2013,Grado3,Matematicas
3354,57,Pereira,314,"0,969",62,12,29,32,27,2980,2013,Grado3,Matematicas
3355,12,"Bogotá, D.C.",334,"0,255",64,9,23,31,37,45892,2013,Grado3,Matematicas
3356,80,Uribia,234,"1,582",59,56,28,10,7,1301,2013,Grado3,Matematicas
3357,74,Cartago,312,"1,735",68,15,28,29,28,888,2013,Grado3,Matematicas
3358,43,Maicao,257,"1,224",58,40,32,19,9,1495,2013,Grado3,Matematicas
3359,89,Facatativá,323,"1,633",64,11,25,29,35,953,2013,Grado3,Matematicas
3360,33,Sahagún,282,"1,888",64,26,34,25,16,946,2013,Grado3,Matematicas
3361,93,Riohacha,275,"1,327",64,31,31,21,16,1749,2013,Grado3,Matematicas
3362,55,Armenia,312,"1,327",66,16,29,29,27,1779,2013,Grado3,Matematicas
3363,53,Putumayo,287,"0,969",61,22,37,24,17,2838,2013,Grado3,Matematicas
3364,72,Buenaventura,283,"1,327",63,26,33,23,18,2261,2013,Grado3,Matematicas
3365,73,Buga,311,"2,245",67,15,30,30,26,688,2013,Grado3,Matematicas
3366,88,Ipiales,321,"1,786",62,10,28,31,31,955,2013,Grado3,Matematicas
3367,91,Chía,334,"2,806",63,7,21,32,40,609,2013,Grado3,Matematicas
3368,83,Rionegro,326,"1,684",64,10,26,31,32,863,2013,Grado3,Matematicas
3369,78,Vichada,274,"3,316",62,27,38,22,12,288,2013,Grado3,Matematicas
3370,45,Ciénaga,268,"2,092",61,37,28,18,18,971,2013,Grado3,Matematicas
3371,81,Jamundí,284,"1,939",61,22,37,28,14,699,2013,Grado3,Matematicas
3372,14,Magangué,251,"1,531",55,42,34,15,9,1217,2013,Grado3,Matematicas
3373,31,Montería,280,"0,765",61,28,32,23,17,3963,2013,Grado3,Matematicas
3374,36,Girardot,294,"1,735",61,19,33,29,20,659,2013,Grado3,Matematicas
3375,23,Cartagena,297,"0,663",65,23,29,24,24,7308,2013,Grado3,Matematicas
3376,5,Envigado,345,"2,704",67,7,20,29,43,897,2013,Grado3,Matematicas
3377,41,Neiva,300,"1,071",60,18,32,28,22,2768,2013,Grado3,Matematicas
3378,62,Bucaramanga,333,"0,918",65,9,23,30,38,3715,2013,Grado3,Matematicas
3379,26,Popayán,325,"1,378",67,9,27,33,32,1859,2013,Grado3,Matematicas
3380,6,Itagüí,314,"1,531",64,13,29,30,28,1405,2013,Grado3,Matematicas
3381,84,Pitalito,296,"1,531",63,17,35,29,19,1133,2013,Grado3,Matematicas
3382,8,Arauca,298,"1,173",64,19,32,28,21,2203,2013,Grado3,Matematicas
3383,60,Santa Marta,290,"0,867",60,23,32,25,20,3887,2013,Grado3,Matematicas
3384,32,Lorica,267,"1,633",59,35,33,19,13,957,2013,Grado3,Matematicas
3385,18,Sogamoso,337,"2,041",65,8,22,30,41,1040,2013,Grado3,Matematicas
3386,50,Tumaco,244,"1,224",59,48,29,15,8,1600,2013,Grado3,Matematicas
3387,16,Tunja,341,"1,582",68,7,22,29,43,1347,2013,Grado3,Matematicas
3388,69,Ibagué,323,"0,816",64,11,27,28,33,3944,2013,Grado3,Matematicas
3389,11,Barranquilla,304,"0,561",60,17,31,29,24,7820,2013,Grado3,Matematicas
3390,77,Vaupés,226,"3,265",52,59,30,10,2,188,2013,Grado3,Matematicas
3391,22,Florencia,292,"1,276",62,20,36,27,18,1315,2013,Grado3,Matematicas
3392,152,Nariño,298,"0,459",60,20,27,26,26,11872,2013,Grado3,Matematicas
3393,147,Magdalena,273,"0,561",63,34,30,20,16,10645,2013,Grado3,Matematicas
3394,115,Boyacá,315,"0,561",67,14,28,28,30,9829,2013,Grado3,Matematicas
3395,120,Cesar,294,"0,561",65,24,31,23,22,9761,2013,Grado3,Matematicas
3396,154,Norte de Santander,311,"0,459",65,15,30,28,27,11111,2013,Grado3,Matematicas
3397,85,Sabaneta,347,"2,704",64,5,19,31,45,358,2014,Grado3,Matematicas
3398,1,Amazonas,250,"1,939",61,43,31,17,9,660,2014,Grado3,Matematicas
3399,38,Guainía,254,"2,755",61,41,35,17,8,403,2014,Grado3,Matematicas
3400,49,Pasto,323,"0,918",63,9,26,34,31,2690,2014,Grado3,Matematicas
3401,87,Mosquera,335,"1,837",60,7,22,36,36,982,2014,Grado3,Matematicas
3402,52,Cúcuta,316,"0,663",61,11,28,32,29,5658,2014,Grado3,Matematicas
3403,17,Duitama,358,"2,041",63,4,14,31,51,982,2014,Grado3,Matematicas
3404,58,Dosquebradas,313,"1,429",65,12,29,31,28,1358,2014,Grado3,Matematicas
3405,67,Sincelejo,294,"1,122",64,22,30,25,23,2460,2014,Grado3,Matematicas
3406,82,Piedecuesta,334,"1,939",66,8,22,30,40,1161,2014,Grado3,Matematicas
3407,94,Yopal,311,"1,224",61,12,30,33,25,1545,2014,Grado3,Matematicas
3408,63,Barrancabermeja,316,"1,071",64,12,28,31,29,1936,2014,Grado3,Matematicas
3409,79,Quibdó,269,"1,582",59,31,35,24,11,1195,2014,Grado3,Matematicas
3410,39,Guaviare,278,"2,041",65,25,36,24,15,714,2014,Grado3,Matematicas
3411,75,Palmira,322,"1,173",65,9,25,34,31,2114,2014,Grado3,Matematicas
3412,4,Bello,314,"0,867",63,12,27,33,28,3138,2014,Grado3,Matematicas
3413,35,Fusagasugá,331,"1,888",63,8,24,33,35,931,2014,Grado3,Matematicas
3414,90,Apartadó,284,"1,582",61,23,34,28,15,1321,2014,Grado3,Matematicas
3415,37,Soacha,321,"0,765",61,10,27,33,31,4139,2014,Grado3,Matematicas
3416,65,Girón,314,"1,684",62,12,29,31,27,1083,2014,Grado3,Matematicas
3417,28,Valledupar,298,"0,714",64,21,30,25,24,3908,2014,Grado3,Matematicas
3418,92,Malambo,295,"1,786",61,22,29,26,23,894,2014,Grado3,Matematicas
3419,71,Cali,309,"0,51",62,14,29,31,25,11892,2014,Grado3,Matematicas
3420,64,Floridablanca,346,"1,276",64,5,18,31,45,1705,2014,Grado3,Matematicas
3421,3,Medellín,308,"0,408",62,14,29,32,25,15456,2014,Grado3,Matematicas
3422,86,Zipaquirá,344,"1,786",63,8,20,29,44,981,2014,Grado3,Matematicas
3423,57,Pereira,316,"0,918",63,12,27,33,28,3186,2014,Grado3,Matematicas
3424,12,"Bogotá, D.C.",333,"0,306",63,8,22,32,37,47288,2014,Grado3,Matematicas
3425,74,Cartago,313,"1,939",63,13,28,32,27,882,2014,Grado3,Matematicas
3426,80,Uribia,218,"1,531",60,63,22,11,3,1422,2014,Grado3,Matematicas
3427,43,Maicao,261,"1,429",62,37,32,21,10,1591,2014,Grado3,Matematicas
3428,89,Facatativá,332,"1,735",61,7,24,34,36,1036,2014,Grado3,Matematicas
3429,33,Sahagún,287,"1,837",66,23,35,25,18,885,2014,Grado3,Matematicas
3430,93,Riohacha,270,"1,122",61,31,33,22,14,1976,2014,Grado3,Matematicas
3431,55,Armenia,318,"1,276",64,12,26,32,30,1759,2014,Grado3,Matematicas
3432,53,Putumayo,285,"1,224",59,23,35,27,15,3030,2014,Grado3,Matematicas
3433,72,Buenaventura,275,"0,918",62,30,32,22,16,2964,2014,Grado3,Matematicas
3434,73,Buga,302,"2,347",62,15,29,35,22,781,2014,Grado3,Matematicas
